File Name,Scene1,Scene2,Scene3,Scene4,Scene5,Scene6,Scene7,Scene8,Notes,
CAMHDA301-20160707T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160707T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160707T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160707T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160707T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160707T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160707T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160708T000000Z,00:01:01,00:01:37,00:02:54,00:04:29,00:06:02,00:07:31,00:10:23,00:11:58,,
CAMHDA301-20160708T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160708T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160708T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160708T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160708T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160708T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160708T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160709T030000Z,00:01:04,00:01:37,00:02:56,00:04:31,00:06:03,00:07:33,00:10:31,00:12:05,,
CAMHDA301-20160709T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160709T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160709T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160709T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160709T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160709T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160710T000000Z,00:01:03,00:01:34,00:02:52,00:04:26,00:05:59,00:07:28,00:10:19,00:11:54,,
CAMHDA301-20160710T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160710T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160710T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160710T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160710T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160710T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160710T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160711T000000Z,00:01:03,00:01:37,00:02:55,00:04:29,00:06:01,00:07:31,00:10:23,00:11:57,,
CAMHDA301-20160711T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160711T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160711T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160711T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160711T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160711T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160711T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160712T030000Z,00:01:02,00:01:33,00:02:50,00:04:24,00:05:56,00:07:26,00:10:22,00:11:54,,
CAMHDA301-20160712T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160712T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160712T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160712T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160712T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160712T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160713T000000Z,00:01:04,00:01:38,00:02:54,00:04:29,00:06:02,00:07:32,00:10:24,00:11:55,,
CAMHDA301-20160713T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160713T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160713T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160713T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160713T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160713T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160713T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160714T000000Z,00:01:01,00:01:35,00:02:52,00:04:26,00:05:59,00:07:29,00:10:27,00:12:01,,
CAMHDA301-20160714T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160714T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160714T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160714T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160714T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160714T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160714T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160715T000000Z,00:01:05,00:01:37,00:02:57,00:04:31,00:06:03,00:07:33,00:10:24,00:11:57,,
CAMHDA301-20160715T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160715T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160715T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160715T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160715T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160715T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160715T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160716T000000Z,00:01:04,00:01:40,00:02:59,00:04:34,00:06:06,00:07:35,00:10:26,00:11:59,,
CAMHDA301-20160716T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160716T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160716T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160716T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160716T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160716T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160716T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160717T000000Z,00:01:03,00:01:36,00:02:52,00:04:26,00:05:59,00:07:29,00:10:19,00:11:53,,
CAMHDA301-20160717T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160717T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160717T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160717T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160717T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160717T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160717T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160718T030000Z,00:01:02,00:01:36,00:02:56,00:04:30,00:06:01,00:07:31,00:10:23,00:11:55,2:49 shrimp in marine snow,
CAMHDA301-20160718T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160718T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160718T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160718T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160718T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160718T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160719T000000Z,00:01:03,00:01:36,00:02:51,00:04:25,00:05:58,00:07:28,00:10:18,00:11:49,,
CAMHDA301-20160719T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160719T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160719T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160719T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160719T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160719T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160719T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160720T000000Z,00:01:01,00:01:35,00:02:51,00:04:25,00:05:57,00:07:27,00:10:26,00:11:55,"7:33 something cool in marine snow, 10:16 something translucent but very much alive floated in front of camera",
CAMHDA301-20160720T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160720T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160720T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160720T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160720T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160720T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160720T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160721T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160721T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160721T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160721T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160721T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160721T180000Z,00:01:05,00:01:37,00:02:57,00:04:31,00:06:03,00:07:33,00:10:25,00:11:59,11:57 something floated in front of camera,
CAMHDA301-20160721T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160722T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160722T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160722T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160722T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160722T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160722T180000Z,00:01:03,00:01:36,00:02:56,00:04:31,00:06:03,00:07:33,00:10:23,00:11:55,,
CAMHDA301-20160722T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160723T000000Z,00:01:03,00:01:39,00:02:59,,00:06:05,00:07:36,00:10:25,00:12:00,,
CAMHDA301-20160723T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160723T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160723T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160723T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160723T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160723T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160723T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160724T030000Z,00:01:03,00:01:36,00:02:56,,00:06:02,00:07:32,00:10:29,00:12:02,,
CAMHDA301-20160724T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160724T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160724T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160724T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160724T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160724T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160725T000000Z,00:01:03,00:01:40,00:02:58,,00:06:04,00:07:34,00:10:30,00:12:04,,
CAMHDA301-20160725T030000Z,,,,,,,,,,
CAMHDA301-20160725T060000Z,,,,,,,,,,
CAMHDA301-20160725T090000Z,,,,,,,,,,
CAMHDA301-20160725T120000Z,,,,,,,,,,
CAMHDA301-20160725T150000Z,,,,,,,,,,
CAMHDA301-20160725T180000Z,,,,,,,,,,
CAMHDA301-20160725T210000Z,,,,,,,,,,
CAMHDA301-20160729T000000Z,00:00:39,00:01:07,00:02:14,,00:04:52,00:06:05,00:08:14,00:09:27,"picture seems darker and more high def, zoom is fast and jumpy, frames seem a little off...weird",
CAMHDA301-20160729T030000Z,,,,,,,,,,
CAMHDA301-20160729T060000Z,,,,,,,,,,
CAMHDA301-20160729T090000Z,,,,,,,,,,
CAMHDA301-20160729T120000Z,,,,,,,,,,
CAMHDA301-20160729T150000Z,,,,,,,,,,
CAMHDA301-20160729T180000Z,,,,,,,,,,
CAMHDA301-20160729T210000Z,,,,,,,,,,
CAMHDA301-20160730T000000Z,00:00:39,00:01:07,00:02:15,,00:04:53,00:06:06,00:08:20,00:09:32,,
CAMHDA301-20160730T030000Z,,,,,,,,,,
CAMHDA301-20160730T060000Z,,,,,,,,,,
CAMHDA301-20160730T090000Z,,,,,,,,,,
CAMHDA301-20160730T120000Z,,,,,,,,,,
CAMHDA301-20160730T150000Z,,,,,,,,,,
CAMHDA301-20160730T180000Z,,,,,,,,,,
CAMHDA301-20160730T210000Z,,,,,,,,,,
CAMHDA301-20160731T000000Z,00:00:41,00:01:09,00:02:17,,00:04:54,00:06:08,00:08:23,00:09:33,,
CAMHDA301-20160731T030000Z,,,,,,,,,,
CAMHDA301-20160731T060000Z,,,,,,,,,,
CAMHDA301-20160731T090000Z,,,,,,,,,,
CAMHDA301-20160731T120000Z,,,,,,,,,,
CAMHDA301-20160731T150000Z,,,,,,,,,,
CAMHDA301-20160731T180000Z,,,,,,,,,,
CAMHDA301-20160731T210000Z,,,,,,,,,,
CAMHDA301-20160801T000000Z,00:00:40,00:01:08,00:02:15,,00:04:51,00:06:05,00:08:14,00:09:27,,
CAMHDA301-20160801T030000Z,,,,,,,,,,
CAMHDA301-20160801T060000Z,,,,,,,,,,
CAMHDA301-20160801T090000Z,,,,,,,,,,
CAMHDA301-20160801T120000Z,,,,,,,,,,
CAMHDA301-20160801T150000Z,,,,,,,,,,
CAMHDA301-20160801T180000Z,,,,,,,,,,
CAMHDA301-20160801T210000Z,,,,,,,,,,
CAMHDA301-20160802T000000Z,00:00:38,00:01:06,00:02:14,,00:04:50,00:06:04,00:08:19,00:10:10,"zoomed into scene 7 before getting full frame, took tie after it zoomed out again",
CAMHDA301-20160802T030000Z,,,,,,,,,,
CAMHDA301-20160802T060000Z,,,,,,,,,,
CAMHDA301-20160802T090000Z,,,,,,,,,,
CAMHDA301-20160802T120000Z,,,,,,,,,,
CAMHDA301-20160802T150000Z,,,,,,,,,,
CAMHDA301-20160802T180000Z,,,,,,,,,,
CAMHDA301-20160802T210000Z,,,,,,,,,,
CAMHDA301-20160803T030000Z,,,,,,,,,,
CAMHDA301-20160803T060000Z,00:00:39,00:01:07,00:02:15,,00:04:50,00:06:03,00:08:18,00:09:30,,
CAMHDA301-20160803T090000Z,,,,,,,,,,
CAMHDA301-20160803T120000Z,,,,,,,,,,
CAMHDA301-20160803T150000Z,,,,,,,,,,
CAMHDA301-20160803T180000Z,,,,,,,,,,
CAMHDA301-20160803T210000Z,,,,,,,,,,
CAMHDA301-20160804T000000Z,00:00:39,00:01:06,00:02:13,,00:04:50,00:06:05,00:08:17,00:09:28,,
CAMHDA301-20160804T030000Z,,,,,,,,,,
CAMHDA301-20160804T060000Z,,,,,,,,,,
CAMHDA301-20160804T090000Z,,,,,,,,,,
CAMHDA301-20160804T120000Z,,,,,,,,,,
CAMHDA301-20160804T150000Z,,,,,,,,,,
CAMHDA301-20160804T180000Z,,,,,,,,,,
CAMHDA301-20160804T210000Z,,,,,,,,,,
CAMHDA301-20160805T000000Z,00:00:38,00:01:06,00:02:14,,00:04:50,00:06:03,00:08:22,00:09:33,,
CAMHDA301-20160805T030000Z,,,,,,,,,,
CAMHDA301-20160805T060000Z,,,,,,,,,,
CAMHDA301-20160805T090000Z,,,,,,,,,,
CAMHDA301-20160805T120000Z,,,,,,,,,,
CAMHDA301-20160805T150000Z,,,,,,,,,,
CAMHDA301-20160805T180000Z,,,,,,,,,,
CAMHDA301-20160805T210000Z,,,,,,,,,,
CAMHDA301-20160806T030000Z,00:00:39,00:01:05,00:02:12,,00:04:49,00:06:01,00:08:15,00:09:26,,
CAMHDA301-20160806T060000Z,,,,,,,,,,
CAMHDA301-20160806T090000Z,,,,,,,,,,
CAMHDA301-20160806T120000Z,,,,,,,,,,
CAMHDA301-20160806T150000Z,,,,,,,,,,
CAMHDA301-20160806T180000Z,,,,,,,,,,
CAMHDA301-20160806T210000Z,,,,,,,,,,
CAMHDA301-20160807T000000Z,00:00:40,00:01:06,00:02:14,,00:04:51,00:06:05,00:08:20,00:09:33,,
CAMHDA301-20160807T030000Z,,,,,,,,,,
CAMHDA301-20160807T060000Z,,,,,,,,,,
CAMHDA301-20160807T090000Z,,,,,,,,,,
CAMHDA301-20160807T120000Z,,,,,,,,,,
CAMHDA301-20160807T150000Z,,,,,,,,,,
CAMHDA301-20160807T180000Z,,,,,,,,,,
CAMHDA301-20160807T210000Z,,,,,,,,,,
CAMHDA301-20160808T000000Z,00:00:39,00:01:07,00:02:14,,00:04:51,00:06:04,00:08:14,00:09:26,scene one seemed a little zoomed in...i might be crazy though,
CAMHDA301-20160808T030000Z,,,,,,,,,,
CAMHDA301-20160808T060000Z,,,,,,,,,,
CAMHDA301-20160808T090000Z,,,,,,,,,,
CAMHDA301-20160808T120000Z,,,,,,,,,,
CAMHDA301-20160808T150000Z,,,,,,,,,,
CAMHDA301-20160808T180000Z,,,,,,,,,,
CAMHDA301-20160808T210000Z,,,,,,,,,,
CAMHDA301-20160809T030000Z,00:00:39,00:01:06,00:02:14,,00:04:51,00:06:04,00:08:15,00:09:27,,
CAMHDA301-20160809T060000Z,,,,,,,,,,
CAMHDA301-20160809T090000Z,,,,,,,,,,
CAMHDA301-20160809T120000Z,,,,,,,,,,
CAMHDA301-20160809T150000Z,,,,,,,,,,
CAMHDA301-20160809T180000Z,,,,,,,,,,
CAMHDA301-20160809T210000Z,,,,,,,,,,
CAMHDA301-20160810T000000Z,00:00:40,00:01:07,00:02:14,,00:04:50,00:06:03,00:08:13,00:09:26,,
CAMHDA301-20160810T030000Z,,,,,,,,,,
CAMHDA301-20160810T060000Z,,,,,,,,,,
CAMHDA301-20160810T090000Z,,,,,,,,,,
CAMHDA301-20160810T120000Z,,,,,,,,,,
CAMHDA301-20160810T150000Z,,,,,,,,,,
CAMHDA301-20160810T180000Z,,,,,,,,,,
CAMHDA301-20160810T210000Z,,,,,,,,,,
CAMHDA301-20160811T000000Z,00:00:39,00:01:05,00:02:12,0:03:32,,00:06:02,00:08:11,00:09:24,"didnt go to scene 5, was zoomed in the whole time",
CAMHDA301-20160811T030000Z,,,,,,,,,,
CAMHDA301-20160811T060000Z,,,,,,,,,,
CAMHDA301-20160811T090000Z,,,,,,,,,,
CAMHDA301-20160811T120000Z,,,,,,,,,,
CAMHDA301-20160811T150000Z,,,,,,,,,,
CAMHDA301-20160811T180000Z,,,,,,,,,,
CAMHDA301-20160811T210000Z,,,,,,,,,,
CAMHDA301-20160812T030000Z,00:00:39,00:01:06,00:02:13,00:03:33,00:04:52,00:06:03,00:08:13,00:09:24,,
CAMHDA301-20160812T060000Z,,,,,,,,,,
CAMHDA301-20160812T090000Z,,,,,,,,,,
CAMHDA301-20160812T120000Z,,,,,,,,,,
CAMHDA301-20160812T150000Z,,,,,,,,,,
CAMHDA301-20160812T180000Z,,,,,,,,,,
CAMHDA301-20160812T210000Z,,,,,,,,,,
CAMHDA301-20160813T000000Z,00:00:40,00:01:06,00:02:14,00:03:33,00:04:50,00:06:03,00:08:13,00:09:23,,
CAMHDA301-20160813T030000Z,,,,,,,,,,
CAMHDA301-20160813T060000Z,,,,,,,,,,
CAMHDA301-20160813T090000Z,,,,,,,,,,
CAMHDA301-20160813T120000Z,,,,,,,,,,
CAMHDA301-20160813T150000Z,,,,,,,,,,
CAMHDA301-20160813T180000Z,,,,,,,,,,
CAMHDA301-20160813T210000Z,,,,,,,,,,
CAMHDA301-20160814T000000Z,00:00:39,00:01:07,00:02:14,00:03:33,00:04:51,00:06:04,00:08:13,00:09:26,,
CAMHDA301-20160814T030000Z,,,,,,,,,,
CAMHDA301-20160814T060000Z,,,,,,,,,,
CAMHDA301-20160814T090000Z,,,,,,,,,,
CAMHDA301-20160814T120000Z,,,,,,,,,,
CAMHDA301-20160814T150000Z,,,,,,,,,,
CAMHDA301-20160814T180000Z,,,,,,,,,,
CAMHDA301-20160814T210000Z,,,,,,,,,,
CAMHDA301-20160815T030000Z,00:00:39,00:01:07,00:02:14,00:03:33,00:04:51,00:06:04,00:08:13,00:09:26,,
CAMHDA301-20160815T060000Z,,,,,,,,,,
CAMHDA301-20160815T090000Z,,,,,,,,,,
CAMHDA301-20160815T120000Z,,,,,,,,,,
CAMHDA301-20160815T150000Z,,,,,,,,,,
CAMHDA301-20160815T180000Z,,,,,,,,,,
CAMHDA301-20160815T210000Z,,,,,,,,,,
CAMHDA301-20160816T000000Z,00:00:40,00:01:06,00:02:14,00:03:33,00:04:51,00:06:04,00:08:16,00:09:28,,
CAMHDA301-20160816T030000Z,,,,,,,,,,
CAMHDA301-20160816T060000Z,,,,,,,,,,
CAMHDA301-20160816T090000Z,,,,,,,,,,
CAMHDA301-20160816T120000Z,,,,,,,,,,
CAMHDA301-20160816T150000Z,,,,,,,,,,
CAMHDA301-20160816T180000Z,,,,,,,,,,
CAMHDA301-20160816T210000Z,,,,,,,,,,
CAMHDA301-20160817T000000Z,00:00:40,00:01:06,00:02:14,00:03:34,00:04:52,00:06:06,00:08:16,00:09:28,,
CAMHDA301-20160817T030000Z,,,,,,,,,,
CAMHDA301-20160817T060000Z,,,,,,,,,,
CAMHDA301-20160817T090000Z,,,,,,,,,,
CAMHDA301-20160817T120000Z,,,,,,,,,,
CAMHDA301-20160817T150000Z,,,,,,,,,,
CAMHDA301-20160817T180000Z,,,,,,,,,,
CAMHDA301-20160817T210000Z,,,,,,,,,,
CAMHDA301-20160818T030000Z,00:00:39,00:01:07,00:02:14,00:03:33,00:04:50,00:06:02,00:08:13,00:09:24,should this be T00 instead of T03? entering data from video labeled T03,
CAMHDA301-20160818T030000Z,,,,,,,,,,
CAMHDA301-20160818T060000Z,,,,,,,,,,
CAMHDA301-20160818T090000Z,,,,,,,,,,
CAMHDA301-20160818T120000Z,,,,,,,,,,
CAMHDA301-20160818T150000Z,,,,,,,,,,
CAMHDA301-20160818T180000Z,,,,,,,,,,
CAMHDA301-20160818T210000Z,,,,,,,,,,
CAMHDA301-20160819T000000Z,00:00:41,00:01:07,00:02:14,00:03:34,00:04:51,00:06:05,00:08:13,00:09:24,,
CAMHDA301-20160819T030000Z,,,,,,,,,,
CAMHDA301-20160819T060000Z,,,,,,,,,,
CAMHDA301-20160819T090000Z,,,,,,,,,,
CAMHDA301-20160819T120000Z,,,,,,,,,,
CAMHDA301-20160819T150000Z,,,,,,,,,,
CAMHDA301-20160819T180000Z,,,,,,,,,,
CAMHDA301-20160819T210000Z,,,,,,,,,,
CAMHDA301-20160820T000000Z,00:00:40,00:01:06,00:02:14,00:03:35,00:04:53,00:06:05,00:08:16,00:09:28,,
CAMHDA301-20160820T030000Z,,,,,,,,,,
CAMHDA301-20160820T060000Z,,,,,,,,,,
CAMHDA301-20160820T090000Z,,,,,,,,,,
CAMHDA301-20160820T120000Z,,,,,,,,,,
CAMHDA301-20160820T150000Z,,,,,,,,,,
CAMHDA301-20160820T180000Z,,,,,,,,,,
CAMHDA301-20160820T210000Z,,,,,,,,,,
CAMHDA301-20160821T030000Z,00:00:40,00:01:06,00:02:13,00:03:31,00:04:49,00:06:02,00:08:10,00:09:22,should this be T00 instead of T03? entering data from video labeled T03,
CAMHDA301-20160821T030000Z,,,,,,,,,,
CAMHDA301-20160821T060000Z,,,,,,,,,,
CAMHDA301-20160821T090000Z,,,,,,,,,,
CAMHDA301-20160821T120000Z,,,,,,,,,,
CAMHDA301-20160821T150000Z,,,,,,,,,,
CAMHDA301-20160821T180000Z,,,,,,,,,,
CAMHDA301-20160821T210000Z,,,,,,,,,,
CAMHDA301-20160822T030000Z,00:00:39,00:01:05,00:02:13,00:03:33,00:04:51,00:06:04,00:08:13,00:09:25,should this be T00 instead of T03? entering data from video labeled T03,
CAMHDA301-20160822T030000Z,,,,,,,,,,
CAMHDA301-20160822T060000Z,,,,,,,,,,
CAMHDA301-20160822T090000Z,,,,,,,,,,
CAMHDA301-20160822T120000Z,,,,,,,,,,
CAMHDA301-20160822T150000Z,,,,,,,,,,
CAMHDA301-20160822T180000Z,,,,,,,,,,
CAMHDA301-20160822T210000Z,,,,,,,,,,
CAMHDA301-20160823T000000Z,00:00:40,00:01:06,00:02:14,00:03:33,00:04:50,00:06:03,00:08:12,00:09:23,***camera is out of focus for first two scenes****,
CAMHDA301-20160823T030000Z,,,,,,,,,,
CAMHDA301-20160823T060000Z,,,,,,,,,,
CAMHDA301-20160823T090000Z,,,,,,,,,,
CAMHDA301-20160823T120000Z,,,,,,,,,,
CAMHDA301-20160823T150000Z,,,,,,,,,,
CAMHDA301-20160823T180000Z,,,,,,,,,,
CAMHDA301-20160823T210000Z,,,,,,,,,,
CAMHDA301-20160824T000000Z,00:00:39,00:01:05,00:02:13,00:03:32,00:04:49,00:06:03,00:08:11,00:09:24,,
CAMHDA301-20160824T030000Z,,,,,,,,,,
CAMHDA301-20160824T060000Z,,,,,,,,,,
CAMHDA301-20160824T090000Z,,,,,,,,,,
CAMHDA301-20160824T120000Z,,,,,,,,,,
CAMHDA301-20160824T150000Z,,,,,,,,,,
CAMHDA301-20160824T180000Z,,,,,,,,,,
CAMHDA301-20160824T210000Z,,,,,,,,,,
CAMHDA301-20160825T030000Z,,,,,,,,,,
CAMHDA301-20160825T060000Z,00:00:40,00:01:08,00:02:15,00:03:35,00:04:53,00:06:06,00:08:18,00:09:30,"two labeled at T06,  entering data from video labeled T06 here",
CAMHDA301-20160825T060000Z,,,,,,,,,,
CAMHDA301-20160825T090000Z,,,,,,,,,,
CAMHDA301-20160825T120000Z,,,,,,,,,,
CAMHDA301-20160825T150000Z,,,,,,,,,,
CAMHDA301-20160825T180000Z,,,,,,,,,,
CAMHDA301-20160825T210000Z,,,,,,,,,,
CAMHDA301-20160826T000000Z,00:00:40,00:01:07,00:02:12,00:03:32,00:04:49,00:06:03,00:08:11,00:09:22,first two scenes out of focus,
CAMHDA301-20160826T030000Z,,,,,,,,,,
CAMHDA301-20160826T060000Z,,,,,,,,,,
CAMHDA301-20160826T090000Z,,,,,,,,,,
CAMHDA301-20160826T120000Z,,,,,,,,,,
CAMHDA301-20160826T150000Z,,,,,,,,,,
CAMHDA301-20160826T180000Z,,,,,,,,,,
CAMHDA301-20160826T210000Z,,,,,,,,,,
